smiles_clean,valid,comment,n_reos_warnings,inchi,label_raw,id,split
CCc1cccc(CC)c1NC(=O)CN1CC(C)SC1=NC1CCCCC1,True,imine,1,"InChI=1S/C22H33N3OS/c1-4-17-10-9-11-18(5-2)21(17)24-20(26)15-25-14-16(3)27-22(25)23-19-12-7-6-8-13-19/h9-11,16,19H,4-8,12-15H2,1-3H3,(H,24,26)",0,1078,valid
O=[N+]([O-])c1ccc(C[As](=O)(O)O)cc1,True,"heavy metal, nitro group, Oxygen-nitrogen single bond",3,"InChI=1S/C7H8AsNO5/c10-8(11,12)5-6-1-3-7(4-2-6)9(13)14/h1-4H,5H2,(H2,10,11,12)",0,1079,valid
COc1ccc(/C=N/NC(=O)CCCC(=O)NC2CCCCC2)cc1,True,"imine, Oxygen-nitrogen single bond",2,"InChI=1S/C19H27N3O3/c1-25-17-12-10-15(11-13-17)14-20-22-19(24)9-5-8-18(23)21-16-6-3-2-4-7-16/h10-14,16H,2-9H2,1H3,(H,21,23)(H,22,24)/b20-14+",1,1080,valid
COc1ccccc1CNc1nc(-c2cccc(C#N)c2)nc2ccccc12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H18N4O/c1-28-21-12-5-2-8-18(21)15-25-23-19-10-3-4-11-20(19)26-22(27-23)17-9-6-7-16(13-17)14-24/h2-13H,15H2,1H3,(H,25,26,27)",1,1081,valid
CCCN1C(=O)/C(=C/c2ccc(C)o2)SC1=Nc1ccc(OC)cc1,True,"imine, Michael acceptor",2,"InChI=1S/C19H20N2O3S/c1-4-11-21-18(22)17(12-16-8-5-13(2)24-16)25-19(21)20-14-6-9-15(23-3)10-7-14/h5-10,12H,4,11H2,1-3H3/b17-12-,20-19?",1,1082,valid
CCNC(=O)NC1(C(=O)Nc2ccc3c(c2)OCCO3)CCCCC1,True,(),0,"InChI=1S/C18H25N3O4/c1-2-19-17(23)21-18(8-4-3-5-9-18)16(22)20-13-6-7-14-15(12-13)25-11-10-24-14/h6-7,12H,2-5,8-11H2,1H3,(H,20,22)(H2,19,21,23)",0,1083,valid
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C22H27N3O2/c1-27-20-6-3-2-5-19(20)15-24-14-10-22(16-24)9-4-13-25(17-22)21(26)18-7-11-23-12-8-18/h2-3,5-8,11-12H,4,9-10,13-17H2,1H3/t22-/m0/s1",0,1084,valid
CCn1nnnc1SCC(=O)c1ccc2c(c1)OCCO2,True,(),0,"InChI=1S/C13H14N4O3S/c1-2-17-13(14-15-16-17)21-8-10(18)9-3-4-11-12(7-9)20-6-5-19-11/h3-4,7H,2,5-6,8H2,1H3",1,1085,valid
CCNc1ncc2nc(-c3cccs3)c(=O)n(Cc3cccs3)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C17H15N5OS2/c1-2-18-17-19-9-12-15(21-17)22(10-11-5-3-7-24-11)16(23)14(20-12)13-6-4-8-25-13/h3-9H,2,10H2,1H3,(H,18,19,21)",1,1086,valid
CCCCSc1nnc(-c2cc3c(C(F)(F)F)nn(C)c3s2)n1C,True,Aliphatic long chain,1,"InChI=1S/C14H16F3N5S2/c1-4-5-6-23-13-19-18-11(21(13)2)9-7-8-10(14(15,16)17)20-22(3)12(8)24-9/h7H,4-6H2,1-3H3",1,1087,valid
O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,True,"diazo group, nitro group, Oxygen-nitrogen single bond",3,"InChI=1S/C13H9N3O5/c17-12-6-3-9(7-11(12)13(18)19)15-14-8-1-4-10(5-2-8)16(20)21/h1-7,17H,(H,18,19)",0,1088,valid
Cc1cnc(CNc2ncnc3ccc(-c4ccccc4CN(C)C)cc23)cn1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C23H24N6/c1-16-11-25-19(12-24-16)13-26-23-21-10-17(8-9-22(21)27-15-28-23)20-7-5-4-6-18(20)14-29(2)3/h4-12,15H,13-14H2,1-3H3,(H,26,27,28)",0,1089,valid
Nn1nnc2ccccc21,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C6H6N4/c7-10-6-4-2-1-3-5(6)8-9-10/h1-4H,7H2",1,1090,valid
Cc1ccc(C(=O)N/N=C/c2ccc(S(=O)(=O)O)o2)c(Cl)c1,True,"imine, Oxygen-nitrogen single bond, Sulfonic acid",3,"InChI=1S/C13H11ClN2O5S.Na/c1-8-2-4-10(11(14)6-8)13(17)16-15-7-9-3-5-12(21-9)22(18,19)20;/h2-7H,1H3,(H,16,17)(H,18,19,20);/q;+1/p-1/b15-7+;",0,1091,valid
COCc1nnc(NC(=O)c2ccc(S(=O)(=O)N3CCCCCC3)cc2)o1,True,(),0,"InChI=1S/C17H22N4O5S/c1-25-12-15-19-20-17(26-15)18-16(22)13-6-8-14(9-7-13)27(23,24)21-10-4-2-3-5-11-21/h6-9H,2-5,10-12H2,1H3,(H,18,20,22)",0,1092,valid
C[C@H](CC(C#N)(c1ccccc1)c1ccccc1)N1CCCCC1,True,(),0,"InChI=1S/C22H26N2/c1-19(24-15-9-4-10-16-24)17-22(18-23,20-11-5-2-6-12-20)21-13-7-3-8-14-21/h2-3,5-8,11-14,19H,4,9-10,15-17H2,1H3/t19-/m1/s1",0,1093,valid
Cc1cccc(C(=O)Nc2cccc(OC(=O)c3cccc(C)c3)c2)c1,True,phenol ester,1,"InChI=1S/C22H19NO3/c1-15-6-3-8-17(12-15)21(24)23-19-10-5-11-20(14-19)26-22(25)18-9-4-7-16(2)13-18/h3-14H,1-2H3,(H,23,24)",1,1094,valid
COC(=O)[C@@]1(Cc2ccccc2)[C@H]2c3cc(C(=O)N4CCCC4)n(Cc4ccc(S(C)(=O)=O)cc4)c3C[C@H]2CN1C(=O)c1ccccc1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C38H39N3O6S/c1-47-37(44)38(23-26-11-5-3-6-12-26)34-29(25-41(38)35(42)28-13-7-4-8-14-28)21-32-31(34)22-33(36(43)39-19-9-10-20-39)40(32)24-27-15-17-30(18-16-27)48(2,45)46/h3-8,11-18,22,29,34H,9-10,19-21,23-25H2,1-2H3/t29-,34+,38+/m0/s1",0,1095,valid
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,True,"Aliphatic long chain, catechol, conjugated nitrile group, Michael acceptor",4,"InChI=1S/C19H18N2O3/c20-13-16(11-15-8-9-17(22)18(23)12-15)19(24)21-10-4-7-14-5-2-1-3-6-14/h1-3,5-6,8-9,11-12,22-23H,4,7,10H2,(H,21,24)/b16-11+",1,1096,valid
COc1ccc(NC(=O)N2CCCC3(CCN(C(=O)c4c(C)noc4C)CC3)C2)cc1,True,(),0,"InChI=1S/C23H30N4O4/c1-16-20(17(2)31-25-16)21(28)26-13-10-23(11-14-26)9-4-12-27(15-23)22(29)24-18-5-7-19(30-3)8-6-18/h5-8H,4,9-15H2,1-3H3,(H,24,29)",0,1097,valid
O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H14ClN5O2/c22-14-8-9-16-15(12-14)20-25-19(17-7-4-10-29-17)26-27(20)21(23-16)24-18(28)11-13-5-2-1-3-6-13/h1-10,12H,11H2,(H,23,24,28)",1,1098,valid
Cc1ccc(Sc2c([N+](=O)[O-])ncn2C)cc1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C11H11N3O2S/c1-8-3-5-9(6-4-8)17-11-10(14(15)16)12-7-13(11)2/h3-7H,1-2H3",0,1099,valid
COc1ccc(CNc2ncncc2-c2ccccc2CN(C)C)c(OC)c1,True,(),0,"InChI=1S/C22H26N4O2/c1-26(2)14-17-7-5-6-8-19(17)20-13-23-15-25-22(20)24-12-16-9-10-18(27-3)11-21(16)28-4/h5-11,13,15H,12,14H2,1-4H3,(H,23,24,25)",1,1100,valid
CNC(=S)Nc1ccc2nc(C)c(C)nc2c1,True,Thiocarbonyl group,1,"InChI=1S/C12H14N4S/c1-7-8(2)15-11-6-9(16-12(17)13-3)4-5-10(11)14-7/h4-6H,1-3H3,(H2,13,16,17)",1,1101,valid
CC1=CC(C)(C)NC(=S)N1c1cccc(C)c1,True,Thiocarbonyl group,1,"InChI=1S/C14H18N2S/c1-10-6-5-7-12(8-10)16-11(2)9-14(3,4)15-13(16)17/h5-9H,1-4H3,(H,15,17)",0,1102,valid
CCc1cccc(CC)c1NC(=O)/C(=C/c1ccccc1)c1ccccc1,True,"Michael acceptor, stilbene",2,"InChI=1S/C25H25NO/c1-3-20-16-11-17-21(4-2)24(20)26-25(27)23(22-14-9-6-10-15-22)18-19-12-7-5-8-13-19/h5-18H,3-4H2,1-2H3,(H,26,27)/b23-18+",0,1103,valid
CC(C)=NOC[C@@H](O)COCc1ccco1,True,"imine, Oxygen-nitrogen single bond",2,"InChI=1S/C11H17NO4/c1-9(2)12-16-7-10(13)6-14-8-11-4-3-5-15-11/h3-5,10,13H,6-8H2,1-2H3/t10-/m0/s1",0,1104,valid
Cc1ccccc1OCC(=O)OC1CCN(C)CC1,True,(),0,"InChI=1S/C15H21NO3.ClH/c1-12-5-3-4-6-14(12)18-11-15(17)19-13-7-9-16(2)10-8-13;/h3-6,13H,7-11H2,1-2H3;1H",0,1105,valid
COc1ncc2nc(-c3ccccc3)c(=O)n(CCc3ccccc3)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C21H18N4O2/c1-27-21-22-14-17-19(24-21)25(13-12-15-8-4-2-5-9-15)20(26)18(23-17)16-10-6-3-7-11-16/h2-11,14H,12-13H2,1H3",1,1106,valid
CCN1CCCC1CNC(=O)CCNC(=O)c1cc(OC)c(OC)c(OC)c1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C20H31N3O5/c1-5-23-10-6-7-15(23)13-22-18(24)8-9-21-20(25)14-11-16(26-2)19(28-4)17(12-14)27-3/h11-12,15H,5-10,13H2,1-4H3,(H,21,25)(H,22,24)",0,1107,valid
CC(NC(=O)Cn1cnc([N+](=O)[O-])n1)c1ccccc1,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C12H13N5O3/c1-9(10-5-3-2-4-6-10)14-11(18)7-16-8-13-12(15-16)17(19)20/h2-6,8-9H,7H2,1H3,(H,14,18)",0,1108,valid
O=C(C=NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(Br)cc1)OCc1ccccc1,True,imine,1,"InChI=1S/C25H21BrN2O4/c26-21-13-11-20(12-14-21)24(30)28-22(15-18-7-3-1-4-8-18)25(31)27-16-23(29)32-17-19-9-5-2-6-10-19/h1-15H,16-17H2,(H,27,31)(H,28,30)/b22-15+",0,1109,valid
CCN1CCC(O)(C(C(=O)O)c2ccccc2)CC1,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C15H21NO3/c1-2-16-10-8-15(19,9-11-16)13(14(17)18)12-6-4-3-5-7-12/h3-7,13,19H,2,8-11H2,1H3,(H,17,18)/t13-/m0/s1",0,1110,valid
Fc1cccc(NC(=S)NCCCN2CCOCC2)c1,True,"Aliphatic long chain, Thiocarbonyl group",2,"InChI=1S/C14H20FN3OS/c15-12-3-1-4-13(11-12)17-14(20)16-5-2-6-18-7-9-19-10-8-18/h1,3-4,11H,2,5-10H2,(H2,16,17,20)",0,1111,valid
Clc1ccccc1-c1ccc2ncnc(NCc3cccnc3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C20H15ClN4/c21-18-6-2-1-5-16(18)15-7-8-19-17(10-15)20(25-13-24-19)23-12-14-4-3-9-22-11-14/h1-11,13H,12H2,(H,23,24,25)",1,1112,valid
Cc1ccc(NC(=O)NNS(=O)(=O)c2ccc(Br)cc2)cc1,True,Oxygen-nitrogen single bond,1,"InChI=1S/C14H14BrN3O3S/c1-10-2-6-12(7-3-10)16-14(19)17-18-22(20,21)13-8-4-11(15)5-9-13/h2-9,18H,1H3,(H2,16,17,19)",0,1113,valid
COc1ccccc1CN1CC[C@@]2(CCCN(C(=O)c3cnccn3)C2)C1,True,"((2, 'molecule has a stereo bond in a ring'),)",0,"InChI=1S/C21H26N4O2/c1-27-19-6-3-2-5-17(19)14-24-12-8-21(15-24)7-4-11-25(16-21)20(26)18-13-22-9-10-23-18/h2-3,5-6,9-10,13H,4,7-8,11-12,14-16H2,1H3/t21-/m0/s1",0,1114,valid
CC(C)c1nnc(NC(=O)CCC(=O)N2CCN(c3ccccn3)CC2)s1,True,(),0,"InChI=1S/C18H24N6O2S/c1-13(2)17-21-22-18(27-17)20-15(25)6-7-16(26)24-11-9-23(10-12-24)14-5-3-4-8-19-14/h3-5,8,13H,6-7,9-12H2,1-2H3,(H,20,22,25)",0,1115,valid
CNc1ccnc(-c2ccccc2C(F)(F)F)n1,True,(),0,"InChI=1S/C12H10F3N3/c1-16-10-6-7-17-11(18-10)8-4-2-3-5-9(8)12(13,14)15/h2-7H,1H3,(H,16,17,18)",1,1116,valid
CCN1CCC2(CC1)NC(CO)(CO)CO2,True,(),0,"InChI=1S/C11H22N2O3/c1-2-13-5-3-11(4-6-13)12-10(7-14,8-15)9-16-11/h12,14-15H,2-9H2,1H3",0,1117,valid
CC(=O)O[C@H]1C[C@H]2CC[C@@H]3[C@H]4C[C@@H]([N+]5(C)CCCCC5)[C@@H](OC(C)=O)[C@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,True,quaternary nitrogen,1,"InChI=1S/C35H60N2O4/c1-24(38)40-32-21-26-13-14-27-28(35(26,4)23-31(32)37(6)19-11-8-12-20-37)15-16-34(3)29(27)22-30(33(34)41-25(2)39)36(5)17-9-7-10-18-36/h26-33H,7-23H2,1-6H3/q+2/t26-,27+,28+,29-,30-,31+,32+,33-,34-,35+/m1/s1",0,1118,valid
CC(C)(C)NC(=O)NC(=O)CSc1nnc2ccccn12,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C13H17N5O2S/c1-13(2,3)15-11(20)14-10(19)8-21-12-17-16-9-6-4-5-7-18(9)12/h4-7H,8H2,1-3H3,(H2,14,15,19,20)",0,1119,valid
CCCC(CCC)C(=O)NNc1cc(=O)c2c(=O)n(C)c(=O)n(C)c2[nH]1,True,Oxygen-nitrogen single bond,1,"InChI=1S/C17H25N5O4/c1-5-7-10(8-6-2)15(24)20-19-12-9-11(23)13-14(18-12)21(3)17(26)22(4)16(13)25/h9-10H,5-8H2,1-4H3,(H,20,24)(H2,18,19,23)",0,1120,valid
CN(C)Cc1ccccc1-c1cc(NCc2cccs2)ncn1,True,(),0,"InChI=1S/C18H20N4S/c1-22(2)12-14-6-3-4-8-16(14)17-10-18(21-13-20-17)19-11-15-7-5-9-23-15/h3-10,13H,11-12H2,1-2H3,(H,19,20,21)",1,1121,valid
COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN1CCN(C2CCCCC2)CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C22H29BrN4O3/c1-30-22(29)21-20(17-13-15(23)7-8-18(17)24-21)25-19(28)14-26-9-11-27(12-10-26)16-5-3-2-4-6-16/h7-8,13,16,24H,2-6,9-12,14H2,1H3,(H,25,28)",1,1122,valid
CCCCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2nnc(CSC)o2)cc1,True,(),0,"InChI=1S/C17H24N4O4S2/c1-4-6-11-21(5-2)27(23,24)14-9-7-13(8-10-14)16(22)18-17-20-19-15(25-17)12-26-3/h7-10H,4-6,11-12H2,1-3H3,(H,18,20,22)",0,1123,valid
COc1ccc(CNc2ncnc3ccc(-c4cccc(C#N)c4)cc23)c(OC)c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C24H20N4O2/c1-29-20-8-6-19(23(12-20)30-2)14-26-24-21-11-18(7-9-22(21)27-15-28-24)17-5-3-4-16(10-17)13-25/h3-12,15H,14H2,1-2H3,(H,26,27,28)",1,1124,valid
O=C(NNC(=O)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)c1ccc(Cl)cc1,True,Oxygen-nitrogen single bond,1,"InChI=1S/C19H19Cl2N3O4S/c20-15-3-1-13(2-4-15)18(25)22-23-19(26)14-9-11-24(12-10-14)29(27,28)17-7-5-16(21)6-8-17/h1-8,14H,9-12H2,(H,22,25)(H,23,26)",0,1125,valid
COC(=O)C1C(c2ccccc2)C(=O)[C@@]2(O)c3ccccc3O[C@@]12c1ccccc1,True,(),0,"InChI=1S/C25H20O5/c1-29-23(27)21-20(16-10-4-2-5-11-16)22(26)24(28)18-14-8-9-15-19(18)30-25(21,24)17-12-6-3-7-13-17/h2-15,20-21,28H,1H3/t20-,21+,24-,25-/m0/s1",0,1126,valid
COc1ccccc1-n1cc(C(=O)NCC(=O)N2CCN(c3ccccc3)CC2)c2ccccc2c1=O,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C29H28N4O4/c1-37-26-14-8-7-13-25(26)33-20-24(22-11-5-6-12-23(22)29(33)36)28(35)30-19-27(34)32-17-15-31(16-18-32)21-9-3-2-4-10-21/h2-14,20H,15-19H2,1H3,(H,30,35)",0,1127,valid
COc1ncc2nc(C)c(=O)n(C)c2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C9H10N4O2/c1-5-8(14)13(2)7-6(11-5)4-10-9(12-7)15-3/h4H,1-3H3",1,1128,valid
C=CCN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,True,isolated alkene,1,"InChI=1S/C19H25NO.C4H6O6/c1-2-10-20-11-9-19-8-4-3-5-16(19)18(20)12-14-6-7-15(21)13-17(14)19;5-1(3(7)8)2(6)4(9)10/h2,6-7,13,16,18,21H,1,3-5,8-12H2;1-2,5-6H,(H,7,8)(H,9,10)/t16-,18+,19+;1-,2+/m1./s1",0,1129,valid
N#Cc1ccc(CN2CC3(CCN(C(=O)c4cc(C(F)(F)F)cc(C(F)(F)F)c4)CC3)C2)cc1,True,(),0,"InChI=1S/C24H21F6N3O/c25-23(26,27)19-9-18(10-20(11-19)24(28,29)30)21(34)33-7-5-22(6-8-33)14-32(15-22)13-17-3-1-16(12-31)2-4-17/h1-4,9-11H,5-8,13-15H2",0,1130,valid
CC(=O)Nc1cc2ccccc2oc1=O,True,cumarine,1,"InChI=1S/C11H9NO3/c1-7(13)12-9-6-8-4-2-3-5-10(8)15-11(9)14/h2-6H,1H3,(H,12,13)",1,1131,valid
Cc1noc(C)c1-c1nc(NC2CCNCC2)c2ccccc2n1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H21N5O/c1-11-16(12(2)24-23-11)18-21-15-6-4-3-5-14(15)17(22-18)20-13-7-9-19-10-8-13/h3-6,13,19H,7-10H2,1-2H3,(H,20,21,22)",1,1132,valid
O=[N+]([O-])c1cccc2c(Br)[nH]nc12,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C7H4BrN3O2/c8-7-4-2-1-3-5(11(12)13)6(4)9-10-7/h1-3H,(H,9,10)",1,1133,valid
CCCC/C=C/C(NC(=O)c1ccc(C(=O)OC)cc1)c1ccccc1,True,"Aliphatic long chain, isolated alkene",2,"InChI=1S/C22H25NO3/c1-3-4-5-9-12-20(17-10-7-6-8-11-17)23-21(24)18-13-15-19(16-14-18)22(25)26-2/h6-16,20H,3-5H2,1-2H3,(H,23,24)/b12-9+",1,1134,valid
c1ccc2nc(C3=NCCN3)cnc2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C11H10N4/c1-2-4-9-8(3-1)14-7-10(15-9)11-12-5-6-13-11/h1-4,7H,5-6H2,(H,12,13)",1,1135,valid
CS(=O)(=O)c1ccc(Cn2c3c(c4cc(F)cc(F)c42)CCC[C@H]3CC(=O)O)cc1,True,(),0,"InChI=1S/C22H21F2NO4S/c1-30(28,29)16-7-5-13(6-8-16)12-25-21-14(9-20(26)27)3-2-4-17(21)18-10-15(23)11-19(24)22(18)25/h5-8,10-11,14H,2-4,9,12H2,1H3,(H,26,27)/t14-/m0/s1",0,1136,valid
FC(F)(F)c1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C18H14F3N3/c19-18(20,21)15-4-2-1-3-13(15)11-5-8-16-14(9-11)17(23-10-22-16)24-12-6-7-12/h1-5,8-10,12H,6-7H2,(H,22,23,24)",1,1137,valid
CCOC(=O)c1cncn1[C@H](C)c1ccccc1,True,(),0,"InChI=1S/C14H16N2O2/c1-3-18-14(17)13-9-15-10-16(13)11(2)12-7-5-4-6-8-12/h4-11H,3H2,1-2H3/t11-/m1/s1",1,1138,valid
CC(NC(=O)OC1CCCCC1)n1c(O)c2c(c1O)C1C=CC2C1,True,isolated alkene,1,"InChI=1S/C18H24N2O4/c1-10(19-18(23)24-13-5-3-2-4-6-13)20-16(21)14-11-7-8-12(9-11)15(14)17(20)22/h7-8,10-15H,2-6,9H2,1H3,(H,19,23)",0,1139,valid
O=S1(=O)[C@H]([C@H]2CC3c4ccccc4C2c2ccccc23)[C@@H](N2CCCCC2)[C@@H]1c1ccccc1,True,"((5, 'molecule has two (or more) atoms with exactly the same coordinates'), (2, 'molecule has a stereo bond in a ring'))",0,"InChI=1S/C30H31NO2S/c32-34(33)29(20-11-3-1-4-12-20)28(31-17-9-2-10-18-31)30(34)26-19-25-21-13-5-7-15-23(21)27(26)24-16-8-6-14-22(24)25/h1,3-8,11-16,25-30H,2,9-10,17-19H2/t25?,26-,27?,28-,29-,30+/m0/s1",0,1140,valid
O=c1c2ccc([N+](=O)[O-])c3cccc(c32)c2nc3ccccc3n12,True,"nitro group, Oxygen-nitrogen single bond",2,InChI=1S/C18H9N3O3/c22-18-12-8-9-14(21(23)24)10-4-3-5-11(16(10)12)17-19-13-6-1-2-7-15(13)20(17)18/h1-9H,1,1141,valid
Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccnc3)cc2)cc1,True,aniline,1,"InChI=1S/C18H15N3O3S/c19-14-3-7-16(8-4-14)25(23,24)17-9-5-15(6-10-17)21-18(22)13-2-1-11-20-12-13/h1-12H,19H2,(H,21,22)",0,1142,valid
CCN(/C=N/c1sc2c(c1C#N)CCCCC2)CC,True,"imine, imine",2,"InChI=1S/C15H21N3S/c1-3-18(4-2)11-17-15-13(10-16)12-8-6-5-7-9-14(12)19-15/h11H,3-9H2,1-2H3/b17-11+",1,1143,valid
Cn1cnc([N+](=O)[O-])c1SCC(=O)O,True,"nitro group, Oxygen-nitrogen single bond",2,"InChI=1S/C6H7N3O4S/c1-8-3-7-5(9(12)13)6(8)14-2-4(10)11/h3H,2H2,1H3,(H,10,11)",0,1144,valid
Cc1ccc([S+]([O-])CCC[S+]([O-])c2ccc(C)cc2)cc1,True,charged oxygen or sulfur atoms,1,"InChI=1S/C17H20O2S2/c1-14-4-8-16(9-5-14)20(18)12-3-13-21(19)17-10-6-15(2)7-11-17/h4-11H,3,12-13H2,1-2H3",0,1145,valid
COC(=O)[C@@]1(Cc2ccc(OC)cc2)C2=C(C)C(=O)C=C2CN1C(=O)c1ccccc1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C25H23NO5/c1-16-21(27)13-19-15-26(23(28)18-7-5-4-6-8-18)25(22(16)19,24(29)31-3)14-17-9-11-20(30-2)12-10-17/h4-13,22H,1,14-15H2,2-3H3/t22-,25+/m0/s1",1,1146,valid
Cc1ccc([Sb]2OC(C(O)C(O)C(=O)O)[C@@H](CO)O2)cc1,True,heavy metal,1,"InChI=1S/C7H7.C6H10O7.2H2O.Sb/c1-7-5-3-2-4-6-7;7-1-2(8)3(9)4(10)5(11)6(12)13;;;/h3-6H,1H3;2-5,7,10-11H,1H2,(H,12,13);2*1H2;/q;-2;;;+2/t;2-,3+,4+,5+;;;/m.1.../s1",0,1147,valid
COC(=O)COc1ccc(C2NC(=O)N=C(c3ccccc3)C2C(C)=O)cc1OC,True,"((2, 'InChI: Omitted undefined stereo'),)",0,"InChI=1S/C22H22N2O6/c1-13(25)19-20(14-7-5-4-6-8-14)23-22(27)24-21(19)15-9-10-16(17(11-15)28-2)30-12-18(26)29-3/h4-11,21H,12H2,1-3H3,(H2,23,24,27)",0,1148,valid
CC(C)[C@H](O)C1=CCCCC1=O,True,(),0,"InChI=1S/C10H16O2/c1-7(2)10(12)8-5-3-4-6-9(8)11/h5,7,10,12H,3-4,6H2,1-2H3/t10-/m0/s1",0,1149,valid
CN(C)Cc1ccccc1-c1nccc(NCc2cccs2)n1,True,(),0,"InChI=1S/C18H20N4S/c1-22(2)13-14-6-3-4-8-16(14)18-19-10-9-17(21-18)20-12-15-7-5-11-23-15/h3-11H,12-13H2,1-2H3,(H,19,20,21)",1,1150,valid
CCOc1ccc(NC(=O)CSc2nnc(CCNC(=O)c3ccc(OC)cc3)n2CC)cc1,True,(),0,"InChI=1S/C24H29N5O4S/c1-4-29-21(14-15-25-23(31)17-6-10-19(32-3)11-7-17)27-28-24(29)34-16-22(30)26-18-8-12-20(13-9-18)33-5-2/h6-13H,4-5,14-16H2,1-3H3,(H,25,31)(H,26,30)",0,1151,valid
CC(C)C(NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,True,aldehyde,1,"InChI=1S/C22H26N2O4/c1-16(2)20(24-22(27)28-15-18-11-7-4-8-12-18)21(26)23-19(14-25)13-17-9-5-3-6-10-17/h3-12,14,16,19-20H,13,15H2,1-2H3,(H,23,26)(H,24,27)/t19-,20-/m0/s1",0,1152,valid
Cc1noc(C)c1C(=O)N1CCC2(CCCN(c3ccncc3)C2)CC1,True,(),0,"InChI=1S/C20H26N4O2/c1-15-18(16(2)26-22-15)19(25)23-12-7-20(8-13-23)6-3-11-24(14-20)17-4-9-21-10-5-17/h4-5,9-10H,3,6-8,11-14H2,1-2H3",0,1153,valid
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1C1CC1,True,"((5, 'molecule has a crossed bond in a ring'),)",0,"InChI=1S/C19H18F2N6O/c20-12-7-11(8-13(21)9-12)16-18(28)27(14-1-2-14)17-15(24-16)10-23-19(25-17)26-5-3-22-4-6-26/h7-10,14,22H,1-6H2",1,1154,valid
CC(C)=NO[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1,True,"imine, Oxygen-nitrogen single bond",2,"InChI=1S/C17H22N2O2/c1-10(2)18-20-14(6)16-9-15(19-21-16)17-12(4)7-11(3)8-13(17)5/h7-9,14H,1-6H3/t14-/m0/s1",0,1155,valid
CNc1oc(-c2cccs2)nc1C#N,True,(),0,"InChI=1S/C9H7N3OS/c1-11-8-6(5-10)12-9(13-8)7-3-2-4-14-7/h2-4,11H,1H3",1,1156,valid
Cc1ccccc1-c1cc(N(C)Cc2ccco2)ncn1,True,(),0,"InChI=1S/C17H17N3O/c1-13-6-3-4-8-15(13)16-10-17(19-12-18-16)20(2)11-14-7-5-9-21-14/h3-10,12H,11H2,1-2H3",1,1157,valid
COc1ccc(-n2c(N)c(C(=O)NCc3ccco3)sc2=S)cc1,True,Thiocarbonyl group,1,"InChI=1S/C16H15N3O3S2/c1-21-11-6-4-10(5-7-11)19-14(17)13(24-16(19)23)15(20)18-9-12-3-2-8-22-12/h2-8H,9,17H2,1H3,(H,18,20)",1,1158,valid
